"NIVEL";"PRODUTO";"TIPO";"DESCRICAO";"UM";"COMPONENTE";"TIPO";"DESCRICAO";"UMc";"QUANTIDADE";"IPI";"NCM";"ULT_PRECO";"ORIGEM";"CUSTO_MEDIO"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="G1005520";"MP";="BICO MANUAL DE ABASTECIMENTO 1"" BSP 150 LPM ALUMINIO  LUPUS 2100 PM";="PC";"2,0000";"0,00";"84818099";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="G1009212";"MP";="CARRETEL ABERTO 1/4POL P/ GRAXAC/ 15M DE MANG S/ MANGOTE COD BREMEN 3791";="PC";"2,0000";"0,00";"84798999";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="G1009213";"MP";="VALVULA CONTROLE P/ GRAXA MACHO 1/4 C/ GIRATORIO Z COD BREMEN 8641";="PC";"2,0000";"3,25";"84135090";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="G1009214";"MP";="CARRETEL ABERTO 1/2POL P/ OLEO C/ 15M DE MANG S/ MANGOTE COD BREMEN 3789";="PC";"4,0000";"3,25";"84798999";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="G1009219";"MP";="CARRETEL ABERTO 3/4 P/ DIESEL C/ 15M DE MANG PRESSAO 100BAR COD BREMEN 7379";="PC";"2,0000";"0,00";"84798999";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="G1009228";"MP";="MEDIDOR DIGITAL P/OLEO LUB C/ GATILHO GIRATORIO GOODYEAR COD BREMEN 8915";="PC";"3,0000";"3,25";"90282010";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="G1012070";"MP";="BLOCO VOLUMETRICO DE PISTAO C/ NUMER 12 150L/MIN 2POL  X 1 1/2POL COD BREMEN 9694";="PC";"1,0000";"3,25";"90282010";"0,00";"1";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="G1012071";"MP";="CARRETEL RETRATIL 1"" P/ DIESEL C/ 15M DE MANG COD BREMEN 7381";="PC";"1,0000";"3,25";"84798999";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="G1012072";"MP";="BICO ABAST AUT 1POL VERMELHO V 120L/M FUNC PESADAS COD BREMEN 1843";="PC";"1,0000";"3,25";"84818099";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="G3016900";"MP";="COTOVELO 90 FG NBR 6590 F X F 1"" BSP NBR 6943 150LBS";="PC";"1,0000";"0,00";"39174090";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="I1008709";"PP";="ESPIGAO 1.1/4""";="PC";"1,0000";"6,50";"87169010";"0,00";"0";"0,00"
"3";="I1008709";"PP";="ESPIGAO 1.1/4""";="PC";="G2005798";"MP";="TUBO REDONDO NBR 5590 ANSI B 36.10 SCH40 SEM COSTURA 33,40 X 26,64 X 3,38MM";="KG";"0,1200";"0,00";"73063000";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="I1008712";"PP";="NIPEL 1"" X ESPIGAO 1.1/4""";="PC";"1,0000";"9,75";"87169010";"0,00";"0";"0,00"
"3";="I1008712";"PP";="NIPEL 1"" X ESPIGAO 1.1/4""";="PC";="G2005798";"MP";="TUBO REDONDO NBR 5590 ANSI B 36.10 SCH40 SEM COSTURA 33,40 X 26,64 X 3,38MM";="KG";"0,1800";"0,00";"73063000";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="I1008775";"PP";="SUPORTE BICO DE OLEO";="PC";"5,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1008775";"PP";="SUPORTE BICO DE OLEO";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"0,9000";"0,00";"72085200";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="I1033181";"PP";="FIXACAO CARRETEIS OLEO 50 X 150 X 1410 X 150 X 50 X 300";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1033181";"PP";="FIXACAO CARRETEIS OLEO 50 X 150 X 1410 X 150 X 50 X 300";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"17,5600";"3,25";"72085300";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="I1033404";"PP";="FIXACAO CARRETEIS DE DIESEL 50 X 150 X 760 X 150 X 50 X 300";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1033404";"PP";="FIXACAO CARRETEIS DE DIESEL 50 X 150 X 760 X 150 X 50 X 300";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"11,9700";"3,25";"72085300";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="I2007529";"PP";="CONJ SUP BICO DE ABASTECIMENTO 264MM";="CJ";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I2007529";"PP";="CONJ SUP BICO DE ABASTECIMENTO 264MM";="CJ";="I1008783";"PP";="CHAPA SUPORTE BICO ABASTECIMENTO";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1008783";"PP";="CHAPA SUPORTE BICO ABASTECIMENTO";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"2,0100";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2007529";"PP";="CONJ SUP BICO DE ABASTECIMENTO 264MM";="CJ";="I1008784";"PP";="SUP CADEADO";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1008784";"PP";="SUP CADEADO";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,0600";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2007529";"PP";="CONJ SUP BICO DE ABASTECIMENTO 264MM";="CJ";="I1024009";"PP";="SUP BICO DIESEL 1 IN GAFOR";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1024009";"PP";="SUP BICO DIESEL 1 IN GAFOR";="PC";="G2005946";"MP";="CHAPA ACO A36 3,75MM";="KG";"4,4100";"9,75";"72085200";"0,00";"5";"0,00"
"3";="I2007529";"PP";="CONJ SUP BICO DE ABASTECIMENTO 264MM";="CJ";="I1024011";"PP";="CHAPA 3,75 X 35 X 215 CHANFRO 120 X 25";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1024011";"PP";="CHAPA 3,75 X 35 X 215 CHANFRO 120 X 25";="PC";="G2005946";"MP";="CHAPA ACO A36 3,75MM";="KG";"0,5400";"9,75";"72085200";"0,00";"5";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="I2011449";"PP";="CONJ MEDIDOR PIUSI ANALOGICO";="CJ";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I2011449";"PP";="CONJ MEDIDOR PIUSI ANALOGICO";="CJ";="G1003572";"MP";="MEDIDOR TOTALIZADOR VOLUMETRICO ANALOGICO 4 DIGITOS REF K44 PIUSI";="PC";"2,0000";"0,00";"90282010";"0,00";"0";"0,00"
"3";="I2011449";"PP";="CONJ MEDIDOR PIUSI ANALOGICO";="CJ";="I1034035";"PP";="ADAPTADOR MACHO 1 NPT X MACHO 1,1/16 JIC";="PC";"4,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1034035";"PP";="ADAPTADOR MACHO 1 NPT X MACHO 1,1/16 JIC";="PC";="G2000074";"MP";="BARRA REDONDA SAE1020 44,45MM LAMINADA";="KG";"0,8400";"3,25";"72283000";"0,00";"0";"0,00"
"3";="I2011449";"PP";="CONJ MEDIDOR PIUSI ANALOGICO";="CJ";="I1034292";"PP";="PERFIL U DOBR 6 35 X 180 X 195 X 180 X 90 2 DIAM 45";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1034292";"PP";="PERFIL U DOBR 6 35 X 180 X 195 X 180 X 90 2 DIAM 45";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"4,3200";"3,25";"72085200";"0,00";"5";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="I2014538";"PP";="CONJ FIX PARAF FL M10 X 35 01ARRUELA E PORCA AUTO TRAVANTE";="CJ";"45,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I2014538";"PP";="CONJ FIX PARAF FL M10 X 35 01ARRUELA E PORCA AUTO TRAVANTE";="CJ";="G3000951";"MP";="ARRUELA LISA M10 DIN125";="PC";"45,0000";"3,25";"73182100";"0,00";"0";"0,00"
"3";="I2014538";"PP";="CONJ FIX PARAF FL M10 X 35 01ARRUELA E PORCA AUTO TRAVANTE";="CJ";="G3001067";"MP";="PO SX M10 X 1,50 CL8 INS NY AUTO TRAV DIN985 ZF";="PC";"45,0000";"3,25";"73181600";"0,00";"0";"0,00"
"3";="I2014538";"PP";="CONJ FIX PARAF FL M10 X 35 01ARRUELA E PORCA AUTO TRAVANTE";="CJ";="G3007840";"MP";="PF SX FL M10 X 1,50 X 35 CL 8.8 DIN 6921";="PC";"45,0000";"6,50";"73181500";"0,00";"0";"0,00"
"2";="I2015608";"PP";="CONJ CARRETEIS PADRAO WESTROCK";="CJ";="I2015551";"PP";="CONJ FIX PARAF FL M12 X 50 01 ARRUELA E PORCA AUTO TRAVANTE 10,9";="CJ";"8,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I2015551";"PP";="CONJ FIX PARAF FL M12 X 50 01 ARRUELA E PORCA AUTO TRAVANTE 10,9";="CJ";="G3001079";"MP";="PO SX AUT TRAV M12 X 1,75 CL8 DIN985";="PC";"8,0000";"6,50";"73181600";"0,00";"0";"0,00"
"3";="I2015551";"PP";="CONJ FIX PARAF FL M12 X 50 01 ARRUELA E PORCA AUTO TRAVANTE 10,9";="CJ";="G3001126";"MP";="ARRUELA LISA M12 ZB";="PC";"8,0000";"3,25";"73182100";"0,00";"0";"0,00"
"3";="I2015551";"PP";="CONJ FIX PARAF FL M12 X 50 01 ARRUELA E PORCA AUTO TRAVANTE 10,9";="CJ";="G3002567";"MP";="PF SX FL M12 X 1,75 X 50 CL10.9 DIN6921 ZF";="PC";"8,0000";"3,25";"73181500";"0,00";"0";"0,00"
"1";="I3001192";"PA";="COMBOIO 10.000L 6 4 1 AGUA 3 RESERV ALTA VAZAO VM 290 6X4R EE 4800 MAN . 2026";="CJ";="I2015622";"PP";="CONJ CAIXA DE CARGA COMBOIO 10000L COM 06 PONTOS DE ILUM ARM EPI G. CORPO COM PORTAO MOD 2";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"2";="I2015622";"PP";="CONJ CAIXA DE CARGA COMBOIO 10000L COM 06 PONTOS DE ILUM ARM EPI G. CORPO COM PORTAO MOD 2";="CJ";="I2004130";"PP";="ESCADA COMBOIO 2060";="CJ";"1,0000";"5,00";"87169010";"0,00";"0";"0,00"
"3";="I2004130";"PP";="ESCADA COMBOIO 2060";="CJ";="I1006826";"PP";="EMPALME GUARDA CORPO";="PC";"2,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1006826";"PP";="EMPALME GUARDA CORPO";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"0,3200";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2004130";"PP";="ESCADA COMBOIO 2060";="CJ";="I1006832";"PP";="PERFIL L 3 X 30 X 30 X 355 2REC R13,5";="PC";"6,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1006832";"PP";="PERFIL L 3 X 30 X 30 X 355 2REC R13,5";="PC";="G2006183";"MP";="CHAPA ACO XADREZ 3,18MM";="KG";"9,9600";"3,25";"72085200";"0,00";"0";"0,00"
"3";="I2004130";"PP";="ESCADA COMBOIO 2060";="CJ";="I1007395";"PP";="SUPORTE 3 MARIAS";="PC";"1,0000";"9,75";"87169010";"0,00";"0";"0,00"
"4";="I1007395";"PP";="SUPORTE 3 MARIAS";="PC";="G2005932";"MP";="CHAPA ACO A36 2,00MM";="KG";"0,4600";"3,25";"72085400";"0,00";"5";"0,00"
"3";="I2004130";"PP";="ESCADA COMBOIO 2060";="CJ";="I1011649";"PP";="TUBO DIAM26,9 X 2,65 X 377 X 1834 R90";="PC";"2,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1011649";"PP";="TUBO DIAM26,9 X 2,65 X 377 X 1834 R90";="PC";="G2000380";"MP";="TUBO DIN 2440 NBR5580 26,90 X 21,60 X 2,65MM";="KG";"8,5000";"3,25";"73063000";"0,00";"0";"0,00"
"2";="I2015622";"PP";="CONJ CAIXA DE CARGA COMBOIO 10000L COM 06 PONTOS DE ILUM ARM EPI G. CORPO COM PORTAO MOD 2";="CJ";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="G1004237";"MP";="INSERT DE COMPRESSAO 10MM";="UN";"6,0000";"3,25";"74122000";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="G1005313";"MP";="TELA DE PROTECAO DA VALVULA DE FUNDO FURO 9,5MM";="PC";"2,0000";"0,00";"84283990";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="G1006118";"MP";="CONEXAO COTOVELO MACHO C/ PO E ANILHA 10MM X 1/4"" NPT LATAO";="PC";"6,0000";"0,00";"39174090";"0,00";"1";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="G1007509";"MP";="COTOVELO MACHO GIR 1/4 BSP X TB 6MM";="PC";"2,0000";"0,00";"39174090";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="G1009087";"MP";="JUNTA VALV API 6"" FURADA NITRILICA - MGN 100373 CONF DES";="PC";"2,0000";"3,25";"40169300";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="G1009088";"MP";="JUNTA VALV FUNDO 8"" FURADA NITRILICA MGN 100372";="PC";"2,0000";"3,25";"40169300";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="G1009089";"MP";="VALVULA DE FUNDO PNEUMATICA - VITON MGN 201096";="PC";"2,0000";"3,25";"84818094";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="G3000951";"MP";="ARRUELA LISA M10 DIN125";="PC";"1,0000";"3,25";"73182100";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="G3001009";"MP";="PF SX M10 X 1,50 X 40 CL 8.8 DIN 933 RI ZF";="PC";"20,0000";"3,25";"73181500";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="G3001012";"MP";="PO SX M10 X 1,50 CL8 DIN934 ZB";="PC";"20,0000";"3,25";"73181600";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="G3011461";"MC";="BUJAO FG NBR 6590 3/4"" BSP NBR 6943 150LBS";="PC";"3,0000";"0,00";"73071990";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1007325";"PP";="LUVA COM ROSCA 1/4""";="PC";"6,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007325";"PP";="LUVA COM ROSCA 1/4""";="PC";="G2000069";"MP";="BARRA REDONDA SAE1020 22,22MM LAMINADA";="KG";"0,2400";"9,75";"72283000";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1007328";"PP";="LUVA COM ROSCA 3/4""";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007328";"PP";="LUVA COM ROSCA 3/4""";="PC";="G2000073";"MP";="BARRA REDONDA SAE1020 41,27MM LAMINADA";="KG";"0,4800";"3,25";"72283000";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1007355";"PP";="ANEL DA TAMPA 465 X 90 X 4,75";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1007355";"PP";="ANEL DA TAMPA 465 X 90 X 4,75";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"4,8500";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1007356";"PP";="ANEL DA TAMPA DIAM465 X 90 X 6,35";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1007356";"PP";="ANEL DA TAMPA DIAM465 X 90 X 6,35";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"12,7400";"3,25";"72085200";"0,00";"5";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1007361";"PP";="FLANGE DA TAMPA EXT, 570 X INT, 467 X 4,75";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007361";"PP";="FLANGE DA TAMPA EXT, 570 X INT, 467 X 4,75";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"3,0800";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1007364";"PP";="GANCHO 150 X 75 X 6,35";="PC";"2,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007364";"PP";="GANCHO 150 X 75 X 6,35";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"0,6600";"3,25";"72085200";"0,00";"5";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1007365";"PP";="EMPALME DO GANCHO";="PC";"2,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007365";"PP";="EMPALME DO GANCHO";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"1,0800";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1008687";"PP";="CHAPA IDENTIFICACAO DO EQUIPAMENTO AISI 304 2,0 X 40 X 130";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1008687";"PP";="CHAPA IDENTIFICACAO DO EQUIPAMENTO AISI 304 2,0 X 40 X 130";="PC";="G2000815";"MP";="CHAPA ACO INOX 304 2,00MM";="KG";"0,0800";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1008691";"PP";="SELO IDENTIFICACAO CONFORMIDADE 60 X 130";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1008691";"PP";="SELO IDENTIFICACAO CONFORMIDADE 60 X 130";="PC";="G2000815";"MP";="CHAPA ACO INOX 304 2,00MM";="KG";"0,1200";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1008693";"PP";="SELO IDENTIFICACAO CONFORMIDADE 2,0 X 27 X 170 X 190";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1008693";"PP";="SELO IDENTIFICACAO CONFORMIDADE 2,0 X 27 X 170 X 190";="PC";="G2000815";"MP";="CHAPA ACO INOX 304 2,00MM";="KG";"0,5700";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1008714";"PP";="NIPLE 1""";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1008714";"PP";="NIPLE 1""";="PC";="G2000183";"MP";="TUBO REDONDO NBR 5590 ANSI B 36.10 SCH40 COM COSTURA 33,40 X 26,64 X 3,38MM";="KG";"0,1300";"3,25";"73063000";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1011607";"PP";="TETO CAIXA DE CARGA 1020 X 905";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1011607";"PP";="TETO CAIXA DE CARGA 1020 X 905";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"34,4200";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1014068";"PP";="CANTONEIRA 4,75 X 50 X 40 X 1600";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1014068";"PP";="CANTONEIRA 4,75 X 50 X 40 X 1600";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"4,9000";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1019430";"PP";="PERFIL L 4,75 X 52 X 1646 X 2990 COM FRISO DIR";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1019430";"PP";="PERFIL L 4,75 X 52 X 1646 X 2990 COM FRISO DIR";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"224,4900";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1019442";"PP";="TETO CX CARGA 4,75 X 5990,00 X 905,00 3 FURO DIAM 467 330";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1019442";"PP";="TETO CX CARGA 4,75 X 5990,00 X 905,00 3 FURO DIAM 467 330";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"182,9700";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1019444";"PP";="PERFIL L 4,75 X 52 X 1646 X 2990 COM FRISO ESQ";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1019444";"PP";="PERFIL L 4,75 X 52 X 1646 X 2990 COM FRISO ESQ";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"224,4900";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1020786";"PP";="PERFIL L 4,75 X 52 X 1646 X 2990 COM FRISO DIR";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1020786";"PP";="PERFIL L 4,75 X 52 X 1646 X 2990 COM FRISO DIR";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"224,3800";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1020897";"PP";="ABRACADEIRA 75 X 2,5""";="PC";"4,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1020897";"PP";="ABRACADEIRA 75 X 2,5""";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"1,0000";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1030256";"PP";="PERFIL U ASTM A36 ACO X 70 X 1023 X 5670 REC 2DIAM230";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1030256";"PP";="PERFIL U ASTM A36 ACO X 70 X 1023 X 5670 REC 2DIAM230";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"324,9400";"3,25";"72085200";"0,00";"5";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1030258";"PP";="TAMPA DIVISORIA 4,75 X 998,00 X 1670,00 COM FRISO";="PC";"5,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1030258";"PP";="TAMPA DIVISORIA 4,75 X 998,00 X 1670,00 COM FRISO";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"333,4000";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1030259";"PP";="QUEBRA ONDA 4,75 X 1650,00 X 997,00 2 FRISO";="PC";"6,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1030259";"PP";="QUEBRA ONDA 4,75 X 1650,00 X 997,00 2 FRISO";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"348,1200";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1030260";"PP";="LATERAL 4,75 X 1646,00 X 3523,00 COM FRISO";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1030260";"PP";="LATERAL 4,75 X 1646,00 X 3523,00 COM FRISO";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"224,3200";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1030261";"PP";="VISOR DE NIVEL TANQUE 1515MM";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1030261";"PP";="VISOR DE NIVEL TANQUE 1515MM";="PC";="G3006610";"MP";="MANGUEIRA NIVEL SILICONADA M10";="MT";"4,5450";"3,25";"39173900";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1030262";"PP";="CANTONEIRA 4,75 X 50 X 40 X 3960";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1030262";"PP";="CANTONEIRA 4,75 X 50 X 40 X 3960";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"12,1100";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2010993";"PP";="CAIXA DE CARGA 10000L 2COMP 6 E 4 2024";="CJ";="I1030283";"PP";="FLANGE API 7,9 X 175 X DIAM INT 77";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
